stock_code,corp_name,revenue,operating_profit,net_income,cash_survival_years,inventory_months,cash_flow_match,cash_to_revenue,cash_to_op_profit_x3,happy_debt_growth,sga_ratio,sga_ratio_change,current_ratio,quick_ratio,debt_ratio,cash_months,revenue_growth,gross_margin,operating_margin,net_margin,roa,roe,inventory_turnover,receivable_turnover,debt_growth,revenue_minus_debt_growth,current_assets,cash,short_term_financial,receivables,inventory,total_assets,current_liabilities,total_liabilities,total_equity,advances,cogs,gross_profit,sga,operating_cash_flow,market
007540,샘표,408963972960.0,24142975241.0,9743336855.0,,3.2142085855990237,6.342336443832209,26.211450435631544,148.00079940707974,,34.17674064474885,-0.6594976973918847,199.28049355345712,138.15146113265484,135.49001885584227,9.203259272060112,0.9897683755870085,40.08018858571488,5.903447940966032,2.3824438090425577,1.98822756950542,10.208454159732804,6.230698713671543,10.905447936079181,-6.991431670720724,7.981200046307732,213976248136.0,27845389072.0,79350000000.0,37500887204.0,65636936041.0,490051390718.0,107374406958.0,129316826382.0,95443802779.0,,245050441350.0,163913531610.0,139770556369.0,61795520420.0,KOSPI
007570,일양약품,272422211708.0,4962569742.0,6904778960.0,,4.9396058433941885,1.7437984184217825,14.245938408868856,260.67879149750934,-76.13669595700043,31.309115952858726,3.1402967698756576,86.32348938711594,48.792544391078266,90.87511861222775,5.4601113989875305,1.3244684414640109,42.71125365824313,1.821646520996316,2.534587365952742,1.5098001170302906,2.906014029984646,4.240525036905496,5.147365587694315,13.862033145505826,-12.537564704041815,147761867138.0,23654005163.0,15155095329.0,52924589689.0,64242566507.0,457330667955.0,171172259355.0,215922084514.0,237603084113.0,243094802.0,156067269844.0,116354941864.0,85292986145.0,12040542630.0,KOSPI
007590,동방아그로,178997455771.0,12652186968.0,9749860384.0,,10.725460112300919,0.8953000128417018,25.244940207871398,119.0513566212948,85.7251397132386,18.409674456578955,-1.1874664130210881,341.97986413334814,130.99312506451815,43.9735014352141,16.45543940545875,5.139053337398771,25.47803579920415,7.068361342625197,5.446926796810711,3.8921147864402235,5.617836229868682,1.5013467934140858,7.593636667791057,5.2289020603890375,-0.0898487229902667,193246311317.0,45187800683.0,,23572033217.0,119224589919.0,250502899297.0,56508096407.0,76316838378.0,173551879853.0,-164968236.0,133392419910.0,45605035861.0,32952848893.0,8729050127.0,KOSPI
007610,선도전기,38170718483.0,1248969765.0,5291195673.0,,2.475708402401707,-0.3391810841844102,52.868431077574904,538.5841610825543,-71.17524503468451,11.843682735533067,-26.051117901345478,102.08972985622111,81.8623505955529,412.3268896222222,53.566208002813795,59.15055831832301,15.115745234320588,3.272062498787521,13.861923179037165,7.180583450718933,58.79106303333334,5.71024333092717,9.80075304503139,-32.77762439676996,91.92818271509296,33737908539.0,20180259993.0,,3894672002.0,6684604538.0,73687545160.0,33047309055.0,37109420066.0,9000000000.0,1297395704.0,32400929923.0,5769788560.0,4520818795.0,-1794673485.0,KOSPI
007660,이수페타시스,1088025119176.0,204724531402.0,160481952837.0,,4.450052868043678,1.0515358374308938,39.09252502599595,69.25346449530649,,7.130338222499311,0.5914843889131784,207.1606203540173,135.4174341141054,5562.982142789833,65.79075012622891,30.011718649443324,25.946496764596677,18.81615854209737,14.749838952113409,12.44518840635716,1673.9859899329194,3.6414174331472853,5.081221527679804,15.283552774391126,14.728165875052198,862769924036.0,162780032068.0,262556459935.0,214126684548.0,298791648898.0,1289510030680.0,416473904433.0,533312849236.0,9586815768.0,,805720716831.0,282304402345.0,77579870943.0,168752524669.0,KOSPI
007680,대원,112122269871.0,-13753624316.0,0.0,,-13.471853339093148,,74.66577854187116,-202.89673905713605,-103.64442172349287,23.280446807785623,13.676038759194574,671.174213391179,845.8886822916307,3423.5698624040774,38.48677604429871,-59.549046524450254,11.013816519419223,-12.2666302883664,0.0,0.0,0.0,-1.0009936421312635,24.601139046452285,19.088326531711207,-78.63737305616147,430295646717.0,79174523381.0,4542442337.0,4557604819.0,-112010971051.0,509462619856.0,64110872875.0,230174715710.0,6723237000.0,-146959571.0,99773328790.0,12348941081.0,26102565397.0,-69382584061.0,KOSDAQ
007690,국도화학,1395556194366.0,53170435543.0,21898775802.0,,2.623164373106326,,7.710806015008698,67.4614441146056,-131.47380117495237,13.067958538269458,-1.3324222110571249,148.72792665555917,106.8110040397968,101.31211350744327,7.0806524147694265,6.875691057661984,16.877940232855053,3.809981694585597,1.569179076443324,1.2517168706792072,2.5408377237066277,5.50350599977345,3.7496028754689035,18.079060848565646,-11.203369790903661,899727546629.0,107608630978.0,,372187733132.0,253575846819.0,1749499133148.0,604948624553.0,873181013894.0,861872271404.0,-720983704.0,1160015053965.0,235541140401.0,182370704858.0,,KOSPI
007700,F&F 홀딩스,1933800848582.0,434194766171.0,125724901800.0,,7.5378999743282735,,21.373789625342255,31.73126880316644,-30.953121054247205,44.35766003370986,0.3981928333493556,179.30438706994855,108.86249982190725,-115.44307816467911,5.782213834300308,1.8700551263802736,66.81058048254421,22.452920448834345,6.501439995343389,2.8944569916719796,-20.711272175532873,4.796574774997589,12.82773427165561,5.642135046245487,-3.7720799198652135,1026219966187.0,396945725149.0,16380800000.0,150751551882.0,403162869192.0,4343643804753.0,572333997487.0,700781175716.0,-607036114124.0,7680423569.0,641817276268.0,1291983572314.0,857788806143.0,,KOSPI
007720,소노스퀘어,162871417133.0,1396947928.0,-2701367881.0,23.07853898037814,0.6441188446058749,,38.27781758114777,1487.6150759906254,,18.81206845457724,-2.142655237354461,119.70115896961231,105.52582888862744,68.71415309062859,24.416975309379705,22.03922276912497,20.07863961439926,0.8576998669197181,-1.6585892899759547,-2.1329885511621836,-3.5986535696133473,23.31054208690592,8.902296471594365,11.666423494581025,10.372799274543944,59000769639.0,21843623942.0,40500000000.0,18295438447.0,6987028295.0,126647087699.0,49290057128.0,51581015660.0,75066072039.0,,130169052252.0,32702364881.0,30639482484.0,,KOSDAQ
007770,한일화학,124410156822.0,-11994576228.0,-18331344992.0,0.4263550598393539,1.9322593610600292,-0.15045797033461886,6.282173329451123,-21.719988385959564,,9.209944202862554,-1.576981668431733,162.3835621429433,93.73557646614704,3145.1663219680613,8.185291712188944,-0.6956292066692258,-0.43121093623212414,-9.641155139094677,-14.7346048427763,-14.353217298608985,-1414.5339248051653,6.1836817053933455,6.888286208155082,14.135771789527476,-14.831400996196702,47590796827.0,6403661691.0,1412000000.0,18061118987.0,20119107475.0,127715930238.0,29307644320.0,40759099442.0,1295928268.0,0.0,124946627024.0,-536470202.0,11458106026.0,2758096961.0,KOSDAQ
007810,코리아써키트,1509725133078.0,53816253084.0,53794771145.0,,-0.49131289812535656,,9.813867688479768,91.77055785776477,133.36657792045136,3.71122480890071,0.07428500998315979,170.09267069524128,185.0249857898137,76.13946588810178,31.73249218945602,7.304316376198871,7.275863954456989,3.5646391455562783,3.563216241576651,3.8630458066972984,6.804348250929333,-26.340880313611212,-47.75136407551947,4.835958927457148,2.468357448741723,652869010518.0,73492427020.0,74670000000.0,-31616377088.0,-57314908048.0,1392548104186.0,383831359605.0,601954072823.0,790594031363.0,300984757.0,1399879586309.0,109845546769.0,56029293685.0,,KOSPI
007820,엠엑스로보틱스,149093596003.0,-7950719981.0,0.0,,0.1677438921811268,,8.971335693540357,-56.077466472487835,1.3864759917157115,,,152.72450035361035,149.24852998913173,162.35141283935226,,-8.659524967348995,6.190310285905433,-5.332703881419574,0.0,0.0,0.0,76.25824930811079,5.952279132901549,28.047810723645,-36.70733569099399,85902302918.0,8532644267.0,4843042728.0,25048152594.0,1955114330.0,116625243450.0,56246576495.0,63663946901.0,39213669772.0,11697464774.0,139864239794.0,9229356209.0,,-16016917965.0,KOSDAQ
007860,서연,4916072967528.0,199589955218.0,55886408097.0,,1.1190555891123701,4.265093060056499,6.251089215718597,51.32324198953232,,10.653867913871986,0.06970934976077992,98.32285772966947,74.05103977558448,17800.163763890425,7.040923652803275,9.275691516211303,14.713814878376908,4.05994696450492,1.1368099795536994,1.5024822714423385,476.0373032887271,12.57334686326568,7.88370013525401,10.169041028301235,-0.893349512089932,1583870282030.0,275663742943.0,31644364167.0,623574322106.0,390991596827.0,3719605160023.0,1610887151373.0,2089725341753.0,11739922000.0,,4192731091800.0,723341875728.0,523751920510.0,238360731326.0,KOSPI
007980,TP,1028988630596.0,62006155691.0,-255301492.0,69.31373473524393,3.240869428710165,-203.562508577114,1.7197371640297294,9.51298017473476,,10.64557170787712,-0.35900702414272523,168.90786156232465,58.334118891929265,683.404432745257,1.9385380639619998,-3.304304612738839,16.85958637711253,6.025932050880431,-0.024810914757350328,-0.033296116705353276,-0.3620948347724609,4.453562291789952,18.436319036409405,-5.596158149602677,2.291853536863838,352940014316.0,17695899894.0,,55813127803.0,231048442388.0,766760563279.0,208954166521.0,481846617417.0,70506803048.0,,855505403610.0,173483226986.0,109541722536.0,51969812155.0,KOSPI
008060,대덕,1384989854344.0,11312935746.0,3541650951.0,,2.2499058018750495,25.07061025308815,6.311214653294452,257.5508385460603,,9.252923722513417,0.32438803273033656,282.5807498888681,210.71119162736173,-3061.560312845631,8.184934633716106,9.29573708836282,10.069748171480834,0.8168244489674163,0.2557167433314883,0.19267889786708473,-27.911237463723843,5.93077025659416,5.996139152088784,29.498177844135487,-20.202440755772667,918191121298.0,87409682634.0,,230980272341.0,233526134789.0,1838110447073.0,324930527525.0,388480733168.0,-12688978608.0,,1245524863811.0,139464990533.0,128152054787.0,88791350645.0,KOSPI
008250,이건산업,297310475768.0,-3828505984.0,,,2.4788217431459745,,4.467050597424477,-115.6326553099623,,9.88858453610007,0.5395685500540051,87.48971453045873,45.44409547520185,558.6812329252704,5.420857451680813,-9.071796970039115,8.600871422692157,-1.2877131134079158,,,,5.296559971353157,8.4747549952729,-10.680274288179682,1.608477318140567,116802615058.0,13281009384.0,,35081896283.0,56132749818.0,400022991359.0,133504396128.0,211262979949.0,37814583254.0,,271739184021.0,25571291747.0,29399797731.0,,KOSPI
008350,남선알미늄,258921909120.0,-3265896897.0,0.0,,-0.11364451291495191,,11.382366457965967,-300.7998666774813,,7.766665167249327,0.25514597279350326,155.7374852361178,158.11124602984674,53.86904227410532,17.586492343143753,-10.57443572264566,7.007739485495108,-1.261344359810968,0.0,0.0,0.0,-113.54969434791728,-380.2356934041641,42.82705402571303,-53.40148974835869,149602563764.0,29471440536.0,,-680951088.0,-2280251925.0,437277779372.0,96060729077.0,153089502829.0,284188276543.0,,240777336258.0,18144572862.0,20109597726.0,,KOSPI
008470,부스타,120761096176.0,1812628245.0,1560278310.0,,1.813636507494292,1.9078721974927666,13.214279175424897,293.4543331029248,-23.489810972707513,14.280419386775408,1.0371508734464907,345.5116854158855,258.9223886153835,25.35043248664024,11.104110167236831,13.729424514462362,15.781422857593721,1.5010034708183122,1.2920372201044072,1.5547563361353016,1.9488937914590425,7.856391134904097,11.039636388452932,-23.06399037772428,36.79341489218665,61334167797.0,15957708384.0,,10938865369.0,15371064666.0,100355166513.0,17751691299.0,20295477430.0,80059689083.0,4432469826.0,101703276941.0,19057819235.0,17245190990.0,2976811608.0,KOSDAQ
008490,서흥,722308593846.0,50206468443.0,43488701594.0,,5.4627861245656595,1.7674641246269074,11.512784387932907,55.21056921142215,,9.659716993326535,0.23974930770544312,126.53642589081198,53.04694671406934,1710.458986877855,14.30201451560526,10.569088021123926,17.922743961232868,6.950833600867316,6.020792492920556,4.098317202932488,143.01662221941112,2.6763580838353103,6.326200974335863,1.999166902870641,8.569921118253285,464696023710.0,48157831025.0,35000000000.0,114177307483.0,269884885064.0,1061135569567.0,367242887128.0,520118845731.0,30408144815.0,,592851073961.0,129457519885.0,69772965984.0,76864719894.0,KOSPI
008600,윌비스,188323233506.0,-21004317529.0,-36377923058.0,0.40912415770055915,5.2371141181988525,-0.08887264627079965,7.902947954388126,-23.619091819973665,,18.491363095616407,1.7134665093546744,95.68678059450504,50.64583739051983,600.0747243728317,5.128630862001694,-13.365718884970251,7.338030000190984,-11.153333095425424,-19.316747265196568,-14.663813562814735,-109.3351272213037,2.4727925268134485,4.854633687055602,-4.011520490244007,-9.354198394726243,161793358143.0,3057737130.0,11825350000.0,38792470379.0,76158121421.0,248079552445.0,169086426712.0,199656530404.0,33271944692.0,,174504018134.0,13819215372.0,34823532901.0,3233002288.0,KOSPI
008700,아남전자,151351168.0,3370256.0,4141982.0,,1.6198921607541799,2.8793114021258424,33.99540927229581,508.88764335211727,55.58636940366141,11.71950321519818,2.3194560898658825,205.75717182048305,170.17979593564598,2951.5878788300606,34.80906176453924,-20.120124472310675,13.94628219849615,2.2267789832979683,2.73666999385165,2.8733958393297176,240.2368971141287,8.608460763353847,4.143947155457547,-14.65092530868431,-5.4691991636263655,101681359.0,28444052.0,23008397.0,36523431.0,17581676.0,144149370.0,49418136.0,50889035.0,1724124.0,85837.0,130243307.0,21107861.0,17737605.0,11926056.0,KOSPI
008730,율촌화학,485382903935.0,8514206208.0,0.0,,2.482026874315947,,4.931563892741784,93.71383719251352,,8.67991448245197,-0.6474411090583967,99.45083828451939,63.19337767830081,147.83635125132218,6.817897438107492,6.19255416541296,10.43403605100647,1.754121568554499,0.0,0.0,0.0,5.397986103396905,4.301816534134897,8.450443989808253,-2.257889824395293,246640151153.0,23775188232.0,161779800.0,112832079212.0,89919257782.0,687562082962.0,248002083650.0,395344319586.0,267420236119.0,0.0,434737876753.0,50645027182.0,42130820974.0,,KOSPI
008770,호텔신라,4068306491409.0,,-172848550007.0,1.9571508928382677,,-0.5994872548123984,8.315270609192423,,,,,107.9482588015946,100.43370148392555,1180.2117955124627,,3.0589662111051696,,,-4.248660969177285,-4.880764587086742,-83.77042688988098,41.71115126553951,44.247166288856384,-3.7294933772969725,6.788459588402143,1401114820465.0,338290693972.0,,91945017786.0,97535224226.0,3541423621707.0,1297950366240.0,2435201838277.0,206336002363.0,,,,,103620502742.0,KOSPI
008870,금비,252403803067.0,3369257142.0,2158095605.0,,1.9044919552829591,6.363835965459927,7.885296702410166,196.90580565370217,26.148338884002087,12.616916810697445,0.4474928636329274,105.90249556554421,71.41868501884215,3307.8776922800002,7.499737205899143,-2.7183720318575957,13.951784630064509,1.3348678193670633,0.8550170713660518,0.7237077378251859,43.1619121,7.3225144267895566,6.381948991237685,4.769961701357933,-7.488333733215528,105858711170.0,18207222062.0,1695566698.0,39549642815.0,34469553538.0,298199879897.0,99958655936.0,165393884614.0,5000000000.0,203492527.0,217188968065.0,35214835002.0,31845577860.0,13733766428.0,KOSPI
008930,한미사이언스,,138727168534.0,0.0,,,,,31.32992262676206,929.7244130346254,,,88.05173079983274,90.93299844409928,437.4341286829232,,,,,,0.0,0.0,,,3.8165656707783713,,425770012994.0,127389343692.0,3000000000.0,-2588558679.0,-13932234508.0,1489047152886.0,483545308112.0,529854025529.0,121127728905.0,6654777390.0,,,,,KOSPI
008970,KBI동양철관,234784294346.0,-1621771745.0,-3098551358.0,10.71492170955328,2.689114826704457,10.196389676882031,14.14095236075387,-682.3963835921929,,6.604156086841831,0.6523126974879601,177.96501648900514,120.7685007825132,44344.391893287626,25.694642297619353,-6.197901202332891,5.913406414033647,-0.6907496728081846,-1.3197438809231787,-1.2939888704515587,-1400.882044192152,4.742902027443845,3.430032298656075,16.37215493763487,-22.57005613996776,154024551937.0,22706976641.0,10493758573.0,68449587031.0,49502244193.0,239457342235.0,86547656936.0,98083472688.0,221185743.0,,220900544825.0,13883749521.0,15505521266.0,-31594037080.0,KOSPI
009070,케이씨티시,986704713638.0,38817769669.0,0.0,,0.018309522146149525,,5.223909202273311,44.26199545081339,,7.4817903681449405,-0.10581947617751641,80.60296199297105,80.1378780851698,17604.37030896934,8.37859754721015,11.852552815183953,11.415872077948283,3.9340817098033423,0.0,0.0,0.0,739.8579112316211,6.558482429577736,0.05076697500009615,11.801785840183857,231131197544.0,45625401863.0,5919156472.0,150447107884.0,1333640823.0,791695946689.0,286752734427.0,457345351296.0,2597908038.0,,874063765742.0,112640947896.0,73823178227.0,42755836868.0,KOSPI
009140,경인전자,36073854759.0,1024070598.0,3827628783.0,,1.5480549849461924,1.2360987930735812,121.09346982415732,1421.8773104221734,239.0090931722242,24.428767923121413,-6.518732507697962,1471.7957745386173,1399.8668909028297,41.748558930030796,59.48403302462638,57.236470535033256,27.26758458089627,2.8388166577748573,10.61053443989113,4.3851047169290975,23.18606776626043,10.657782504322087,4.206495301713435,59.81605147614595,-2.5795809411126953,69257997593.0,15741613823.0,27941468604.0,8575750636.0,3384743003.0,87287055386.0,4705679877.0,6891983040.0,16508313620.0,6231672.0,26237385901.0,9836468858.0,8812398260.0,4731327319.0,KOSPI
009150,삼성전기,11314459238100.0,913331178557.0,706113165450.0,,3.2041242360521838,,23.873928566908734,98.58439011150801,3.1156261699537215,12.055698703414643,0.16328858451990946,196.31568978756133,133.13992041700712,,23.763628293212115,9.912046382290654,20.127946429417083,8.072247726002438,6.240803476247931,,,4.688965619932528,6.098549825548091,,,7498272588046.0,2701205916236.0,,1855270443262.0,2412996843057.0,,3819497359666.0,,,206822055569.0,9037090943877.0,2277368294223.0,1364037115666.0,,KOSPI
009160,SIMPAC,1179040874617.0,45956315730.0,20584933381.0,,3.6978773163944747,2.353647482712735,16.280782116086975,139.23155269435694,,6.680558971001455,0.1853251272456875,108.28586706569982,56.90065973271942,299.90844436122086,29.244466853910087,50.184474355328355,10.578330178036872,3.8977712070354187,1.7459049829537772,1.5432797172799515,9.30452309914392,3.6289916759642122,9.586158794004566,39.877045193807966,10.307429161520389,684662520372.0,191369576856.0,587499000.0,122994089703.0,324894896405.0,1333843317612.0,632273203258.0,663504758040.0,221235770621.0,,1054318037966.0,124722836651.0,78766520921.0,48449676634.0,KOSPI
009180,한솔로지스틱스,674562421919.0,20692745041.0,15842173912.0,,,2.0181167615375437,3.548454780197384,38.55867110038299,41.93809411184919,5.9533969112531215,0.3108735218252132,186.32174496574922,,803.4843560153815,7.152464046514529,-1.8148440814527096,9.020977370617155,3.067580459364032,2.34851118254291,6.052145313519229,107.91567950198844,,5.981125789481074,-14.449540768166624,12.634696686713914,180168253546.0,18508134101.0,5428408405.0,112781848378.0,,261761294406.0,96697384183.0,117952636376.0,14680141000.0,2247726374.0,613710298487.0,60852123432.0,40159378391.0,31971356711.0,KOSPI
009190,대양금속,223485344976.0,5620557046.0,9398351823.0,,2.0236376854562153,0.2741251444423608,7.109825577917138,94.23394686064717,,5.007792236758016,,365.62813684848993,242.10450939517597,32.9870365915269,17.03703007260529,,7.522747768452316,2.5149555316942993,4.205354862981859,6.50674770766735,6.989296685407005,6.412296127976471,5.391989156723431,,,103163258609.0,10959218192.0,4930200028.0,41447662167.0,34852623852.0,144440083514.0,28215350027.0,44356934530.0,134467776173.0,,206673106174.0,16812238802.0,11191681756.0,2576324551.0,KOSPI
009200,무림페이퍼,1264911879644.0,5950945189.0,2651906571.0,,2.66039027372612,7.150546345548461,22.649959051505935,1604.798418166039,175.79711909718694,8.564514455385593,0.3648427831252281,76.67758872307093,54.254782250961775,270.58544869840347,31.735542047822275,-8.629726140486154,9.034977677746573,0.47046322236097976,0.2096514874811959,0.1029845197762099,0.38164564470256346,4.95862726705041,5.800997681141027,6.95354809852871,-15.583274239014864,872322924271.0,248760926886.0,37741095891.0,218050747332.0,255093156134.0,2575053587435.0,1137650438411.0,1880192632565.0,694860954870.0,9648820904.0,1150627373675.0,114284505969.0,108333560780.0,18962580840.0,KOSPI
009240,한샘,,18491334862.0,46281084361.0,,0.7029918730539159,1.4988563518934184,,177.09543079713657,,,,122.81660215244685,103.93917448734582,1336.5489076157123,2.8494601592216084,,,,,4.660936038061497,104.27712870823278,,,-17.219150436955193,,500175652895.0,98241927402.0,,62771805498.0,76879098932.0,992956864953.0,407254104192.0,593197506608.0,44382775911.0,,1312318424360.0,432219923068.0,413728588206.0,69368697267.0,KOSPI
009270,신원,1092254154426.0,18778913228.0,-2609380706.0,12.598124224039541,3.362393811009054,7.110192243446441,3.009675188580586,58.35144608365796,,21.050781372567222,-1.7785437410422986,123.64064648192465,48.28450266568163,507.1703080571276,1.715665638427679,16.25453256631144,22.825738666658562,1.7192805494860919,-0.23889867531529585,-0.40608717032961383,-3.1926400492352105,4.62445105307929,10.832079304002791,3.0815279418538495,13.17300462445759,387530705588.0,24980660282.0,7892642000.0,100835132736.0,236191094227.0,642566644960.0,313433095519.0,414516010603.0,81731127398.0,,842939075561.0,249315078865.0,229928034081.0,-18553198456.0,KOSPI
009290,광동제약,1659512457700.0,31045848005.0,20968450718.0,,1.7984494351718554,3.9269164486394557,12.488418190197477,222.51698584903897,,16.278041039197436,-0.12942246059679974,136.4525176035871,97.74435419286442,859.4894451423786,9.206330044352706,1.1454496596333845,18.148822295520635,1.8707812563231956,1.263530781025965,1.588122569981455,29.615746164543864,8.151885700091293,5.90749034218914,10.23997540543752,-9.094525745804134,717631382512.0,140991116877.0,66255738759.0,280916660303.0,203574058660.0,1320329495616.0,525920221272.0,608533108468.0,70801696508.0,,1358330490780.0,301181966920.0,270136118915.0,82341354027.0,KOSPI
009300,삼아제약,77799035965.0,10978941145.0,0.0,,6.285427398240665,,58.71598746744188,138.69118950450482,,,,978.0909831914105,859.5393682425102,,,-18.603844378181744,59.587140552558395,14.111924407314216,0.0,,,4.72418451045237,3.9963455182856094,,,135868613947.0,6580472207.0,39100000000.0,19467544938.0,16468246698.0,,13891204017.0,,,,31440815056.0,46358220909.0,,,KOSDAQ
009310,참엔지니어링,59844031140.0,,,,0.08247071341813925,,1.7126730811336182,,,25.766912029917105,-2.830364395986667,61.74212762863057,61.698136565030225,,0.7976150556861872,-7.784562593060889,19.680084316926916,,,,,181.15830587999162,12.541196294284383,,,463638741600.0,,1024932612.0,4771796066.0,330341084.0,,750927704320.0,,,,48066675353.0,11777355787.0,15419958859.0,,KOSPI
009320,아진전자부품,151831619994.0,6297563802.0,4406462753.0,,2.0747975460511547,1.0117336895596811,0.32790300862210003,2.635201302456504,98738.05197038125,,,71.64648718063673,39.25572336856676,1021.5685209992292,,5.807990839956028,16.180604683642866,4.147728781560036,2.902203607637284,4.023602477895101,59.077832900421804,6.900189166238157,7.450730517626215,3.485266767884411,2.3227240720716167,48671523595.0,497860450.0,,20378085026.0,22003979360.0,109515360357.0,67932882002.0,76196153725.0,7458741353.0,862282933.0,127264345778.0,24567274216.0,,4458166819.0,KOSPI
009410,태영건설,2174483568714.0,52789167779.0,0.0,,0.8908259022781813,,17.63536123051924,242.14439462682785,,6.26499270829477,0.16300908837271333,67.45026785947525,61.39774399497235,2336.482344431056,33.77886369860303,-19.049046007604925,8.692657305927016,2.4276645976322446,0.0,0.0,0.0,14.753080288059575,2.625742475822509,-8.23240354536935,-10.816642462235576,1642557541666.0,383478032241.0,,828140455028.0,147391834536.0,4127053459058.0,2435212777936.0,3484163079501.0,149120026000.0,,1985463163912.0,189020404802.0,136231237023.0,,KOSPI
009420,한올바이오파마,155184524107.0,-915814382.0,-5559162634.0,4.450853047304462,6.153117813549644,0.4209910234836997,15.944254810447237,-900.5833655201686,,52.69450348194313,14.489608133045088,190.95369215799167,105.24701837743153,243.26889421603158,3.6309490569719554,11.688781495880384,52.10435804877576,-0.590145433167385,-3.582291897977499,-2.4682815050756965,-21.282904829761076,4.071833554577496,187.28531243503875,42.69874273176104,-31.009961235880652,84912535878.0,24743015950.0,,828599542.0,38111706195.0,225224012033.0,44467606213.0,63542611197.0,26120319000.0,,74326624030.0,80857900077.0,81773714459.0,-2340357567.0,KOSPI
009440,KC그린홀딩스,85804994991.0,-1574279438.0,0.0,,0.6513187754931193,,28.632147910010243,-520.1917035180553,,22.304978094815397,7.941062617680505,113.31083170614578,105.81376747655547,114.3890524746916,15.40399517361492,-79.5332281377079,20.28967593299909,-1.8347177086428648,0.0,0.0,0.0,23.113891672858227,5.543760712611544,-49.970210355107056,-29.563017782600838,56107341651.0,13742880133.0,10824932947.0,15477759492.0,3712269496.0,172280442883.0,49516309082.0,58196733077.0,50876138772.0,,68395439573.0,17409555418.0,19138785337.0,-665230656.0,KOSPI
009450,경동나비엔,1502239729157.0,143376893533.0,0.0,,5.832323817052399,,9.897819078546046,34.568324749802954,-55.07271733292908,32.95878311691587,-2.3459283211974977,128.7803078530853,59.696334475841496,512.9085038777004,3.6037079561227094,10.958160848773488,42.50299172425031,9.544208607334442,0.0,0.0,0.0,3.578445191276201,8.973371602275495,13.296872943047081,-2.3387120942735926,782558880934.0,148688970518.0,,167410845749.0,419802357968.0,1522167095867.0,607669677127.0,751671610276.0,146550818439.0,24447018519.0,863742901395.0,638496827762.0,495119934229.0,71173203156.0,KOSPI
009470,삼화전기,230067797956.0,12036508083.0,9436854912.0,,1.6562726131717493,0.8871410836627686,16.683625896806642,106.29785774888181,,13.526447056685281,2.436155686340177,225.98397764836292,173.3703515264793,532.0812576928222,14.800894124132293,-1.3076598308337772,18.758169266371468,5.231722209686189,4.101771302129287,5.22390112990201,83.38388932591317,8.918046323225207,5.194005372676218,-1.4190171123983397,0.11135728156456248,110806573716.0,8062341632.0,30321309088.0,44294871000.0,25798004363.0,180647655408.0,49032933604.0,60217551266.0,11317359970.0,,186911290988.0,43156506968.0,31119998885.0,8371821693.0,KOSPI
009540,HD한국조선해양,29933215227000.0,3904489578000.0,0.0,,1.3489289286690114,,27.31613331876438,69.80508646654147,-23.50565974298446,4.757028134804584,0.20988003092960028,117.05909355625705,103.23735107957795,750.2667003742705,68.90722327809779,17.207841336422483,17.801031421421516,13.044003286616931,0.0,0.0,0.0,10.822455517264476,16.51916472101181,0.3126145656486617,16.89522677077382,23424477841000.0,3742015549000.0,4434581429000.0,1812029587000.0,2765843221000.0,39542213288000.0,20010814307000.0,22633860456000.0,3016775294000.0,29413004000.0,24604794179000.0,5328421048000.0,1423931470000.0,,KOSPI
009580,무림P&P,731620027887.0,-24460014863.0,-33085743414.0,3.7068397145371152,2.594472282802103,,16.763284628252755,-167.13474127594742,137.72806477189948,8.403582484143811,0.16525305120138611,78.81091997075744,57.50185415471611,199.96272419091082,23.937340523352756,-9.860309889108205,5.060314950360839,-3.3432675337829725,-4.522257750318196,-1.8177829795330291,-5.452671345285981,4.8717436075343326,5.304357074195711,16.05441196570364,-25.914721854811845,555422089620.0,122643547672.0,0.0,137928125436.0,150176217557.0,1820115150517.0,704752704100.0,1213334706238.0,606780444279.0,12759090719.0,694597750236.0,37022277651.0,61482292514.0,,KOSPI
009620,삼보산업,285655693776.0,7887542740.0,-5210502759.0,1.3257765343407624,4.336187636604971,-0.5165189261921663,2.418282723052233,29.193554603377862,-360.5632324667017,5.463892098450213,-0.7996711275010657,71.49754285736051,32.45681492703718,512.8833473200583,5.31112111179097,-16.223739189314447,8.225098302932558,2.761206204482345,-1.82405002684311,-1.610928321490891,-9.05101777719669,3.015429999866362,4.74369011842448,11.855868887093798,-28.079608076408245,173486962735.0,6907962290.0,0.0,60218034198.0,94731329790.0,323447212982.0,242647447453.0,295257413259.0,57568141918.0,-300638496.0,262160232155.0,23495461621.0,15607918881.0,2691323290.0,KOSDAQ
009680,모토닉,279697463554.0,18535381001.0,27000481551.0,,0.6913389439521997,2.086618363068172,137.7881561455756,693.0708677208701,151.78826185661651,7.30339825733034,-1.121782121630833,1046.4324700712057,1013.182006925946,10.31542410983406,226.39568807402088,-3.75325731012916,13.930337510006636,6.626939252676295,9.653459565888102,5.089160775681785,5.835861335185375,20.16694547964376,9.585689255263937,52.93931256846258,-56.69256987859174,436477550958.0,28872179624.0,356517798193.0,29178649141.0,13869103967.0,530548802467.0,41711009878.0,47725845830.0,462664892125.0,405928.0,240734662874.0,38962800680.0,20427419679.0,56339700616.0,KOSPI
